before_x,before_y,after_x,after_y,sample_idx
12.26213264465332,-2.2327373027801514,2.6136624813079834,18.58045196533203,23
12.943203926086426,-2.146127223968506,3.7230119705200195,19.05097007751465,23
13.200064659118652,-3.6424083709716797,2.7668850421905518,21.10602569580078,23
11.671480178833008,-2.1536686420440674,2.393080472946167,18.079139709472656,23
13.006272315979004,-3.52079439163208,3.025006055831909,21.092052459716797,23
12.703855514526367,-3.8475849628448486,1.2468379735946655,20.713224411010742,23
12.092464447021484,-1.991093397140503,3.126782178878784,18.806760787963867,23
12.095685958862305,-2.2048087120056152,1.583953857421875,18.16320037841797,23
12.261900901794434,-2.0367977619171143,3.20881724357605,18.59450340270996,23
11.778006553649902,-2.133754253387451,1.6566545963287354,17.774282455444336,23
11.992462158203125,-1.9965522289276123,1.4777023792266846,17.970890045166016,23
12.925829887390137,-3.550020694732666,3.0311055183410645,21.054187774658203,23
11.918004989624023,-2.027691125869751,6.252929210662842,10.719597816467285,23
12.823504447937012,-3.2070536613464355,2.9092037677764893,20.577539443969727,23
12.114789009094238,-2.208427667617798,2.067308187484741,19.05337142944336,23
11.523384094238281,-2.274393081665039,1.3910850286483765,18.51807403564453,23
11.734024047851562,-2.49023699760437,1.689555287361145,17.607154846191406,23
12.212834358215332,-2.2410271167755127,2.1978940963745117,19.175127029418945,23
11.591585159301758,-2.08229398727417,1.4257405996322632,18.328075408935547,23
12.212063789367676,-1.9370185136795044,2.8409218788146973,18.47063446044922,23
13.08757495880127,-3.92147159576416,2.169341564178467,20.944141387939453,23
12.182951927185059,-2.041691541671753,2.7736573219299316,18.715343475341797,23
11.527986526489258,-2.416203260421753,1.3884178400039673,17.94039535522461,23
13.065943717956543,-4.219643592834473,1.9240341186523438,21.11760711669922,23
12.420413970947266,-2.0908491611480713,3.5160131454467773,18.561086654663086,23
12.304024696350098,-1.9495117664337158,2.87375807762146,18.385698318481445,23
12.28559684753418,-2.6090855598449707,1.1874557733535767,19.281946182250977,23
12.949527740478516,-3.9508678913116455,1.5991487503051758,20.989810943603516,23
13.022339820861816,-3.4849889278411865,2.3094804286956787,20.269290924072266,23
11.001432418823242,-2.4899301528930664,0.22118189930915833,18.442100524902344,23
12.300750732421875,-2.0880727767944336,2.9588191509246826,18.381959915161133,23
12.496319770812988,-1.9363207817077637,2.8585541248321533,19.11300277709961,23
12.117012023925781,-2.1844732761383057,2.4677324295043945,18.532678604125977,23
13.099649429321289,-3.758976459503174,1.6980191469192505,21.11416244506836,23
11.242716789245605,-2.200092315673828,1.0920352935791016,18.312854766845703,23
11.50396728515625,-1.90972101688385,0.9275386929512024,18.461074829101562,23
12.152420997619629,-4.368469715118408,0.12619248032569885,20.38273811340332,23
12.0837984085083,-2.115612268447876,2.7222297191619873,18.21184539794922,23
9.554285049438477,-2.602518320083618,-1.2259035110473633,17.334674835205078,23
11.4750394821167,-3.2553656101226807,0.3729070723056793,20.07867431640625,23
12.207345008850098,-2.1130588054656982,2.8234872817993164,18.23415184020996,23
9.991122245788574,-2.4644010066986084,-1.1695940494537354,17.41002655029297,23
11.650866508483887,-2.2772305011749268,0.8959083557128906,18.709383010864258,23
10.081975936889648,-2.4556894302368164,-0.9780796766281128,17.68695640563965,23
12.27971076965332,-1.907972812652588,3.212099313735962,18.564807891845703,23
11.520539283752441,-2.4205434322357178,0.7765592932701111,18.224693298339844,23
13.133160591125488,-3.7595393657684326,2.5087037086486816,21.02823829650879,23
13.079036712646484,-4.255912780761719,2.2950782775878906,21.024171829223633,23
12.169745445251465,-1.8683762550354004,1.2695176601409912,18.50685691833496,23
13.216705322265625,-3.8218038082122803,2.3941657543182373,21.471813201904297,23
12.651151657104492,-2.900768280029297,2.2167763710021973,20.551618576049805,23
12.44650650024414,-2.050795793533325,3.425520896911621,18.9709415435791,23
11.890727043151855,-2.2058699131011963,1.8963035345077515,18.005252838134766,23
12.332390785217285,-2.0556323528289795,2.801809549331665,18.562402725219727,23
11.378989219665527,-3.080808639526367,0.0664394274353981,19.58180809020996,23
12.608732223510742,-2.476203203201294,3.243548631668091,19.30377197265625,23
11.953756332397461,-2.347252607345581,2.508399248123169,18.712427139282227,23
11.9315185546875,-2.1588966846466064,1.6134546995162964,18.471473693847656,26
12.65043830871582,-4.152922630310059,0.7465726733207703,20.2441463470459,26
12.495551109313965,-2.8175594806671143,1.7101727724075317,19.32716178894043,26
12.457320213317871,-1.8934249877929688,3.09881854057312,18.177919387817383,26
12.514617919921875,-3.9260618686676025,1.509218454360962,20.066612243652344,26
10.721684455871582,-2.143167734146118,-0.11183416098356247,18.768638610839844,26
11.893038749694824,-2.186551094055176,1.2371710538864136,18.550235748291016,26
11.75976276397705,-2.553635358810425,1.6888389587402344,18.516088485717773,26
12.428901672363281,-4.647480487823486,1.1242482662200928,20.6002254486084,26
11.644405364990234,-2.661583423614502,1.5053632259368896,18.452821731567383,26
12.709977149963379,-2.7700417041778564,2.73695969581604,19.362945556640625,26
11.68261432647705,-2.465014934539795,1.089310646057129,18.291627883911133,26
11.82767391204834,-2.5115582942962646,1.8838690519332886,18.903547286987305,26
12.880179405212402,-4.327581882476807,1.4328182935714722,20.498388290405273,26
12.811552047729492,-4.021161079406738,1.7745532989501953,20.5570068359375,26
13.364571571350098,-2.922386407852173,3.879117727279663,20.35572624206543,26
13.165689468383789,-3.7074074745178223,3.104797601699829,21.114900588989258,26
13.115880966186523,-3.6078240871429443,2.7861127853393555,21.02880859375,26
12.252523422241211,-2.2077343463897705,3.600599527359009,18.71377944946289,20
11.714350700378418,-2.3300321102142334,2.7250049114227295,18.429723739624023,20
11.053669929504395,-2.5588555335998535,1.7112401723861694,18.761737823486328,20
11.098738670349121,-4.113579273223877,0.776983916759491,20.302818298339844,20
