x,y,cell_type
7.9967,3.88837,Epithelial cells
9.33389,8.83161,Epithelial cells
8.01061,6.26621,Epithelial cells
6.51301,8.91113,Epithelial cells
9.25422,4.54345,Epithelial cells
9.6777,8.61253,Epithelial cells
6.38746,4.13504,Epithelial cells
9.19071,5.21825,Epithelial cells
6.78618,5.011,Epithelial cells
8.56737,1.86527,Epithelial cells
8.1132,4.28895,Epithelial cells
7.4736,2.54046,Epithelial cells
8.6348,7.86665,Epithelial cells
4.03678,5.93957,Epithelial cells
10.05384,7.14334,Epithelial cells
3.05126,7.80147,Epithelial cells
8.86563,2.68509,Epithelial cells
8.03758,5.25706,Epithelial cells
8.30915,8.14255,Epithelial cells
8.33022,3.74789,Epithelial cells
8.77414,6.9359,Epithelial cells
8.2541,8.42346,Epithelial cells
9.98699,7.86945,Epithelial cells
9.76329,8.74746,Epithelial cells
8.65351,8.71003,Epithelial cells
8.56252,2.66512,Epithelial cells
9.93425,8.03117,Epithelial cells
7.76863,10.21221,Epithelial cells
10.19646,4.99485,Epithelial cells
9.27321,8.46747,Epithelial cells
7.81425,6.36924,Epithelial cells
9.30278,5.35869,Epithelial cells
8.65303,6.89619,Epithelial cells
9.13857,9.13896,Epithelial cells
9.70096,3.41562,Epithelial cells
10.08159,7.9161,Epithelial cells
8.31713,5.84136,Epithelial cells
9.67704,8.88571,Epithelial cells
7.11601,2.10923,Epithelial cells
9.6599,7.44557,Epithelial cells
9.91578,5.97463,Epithelial cells
8.6527,7.96548,Epithelial cells
5.59532,10.45279,Epithelial cells
7.98498,5.87187,Epithelial cells
10.27738,4.55728,Epithelial cells
10.31225,4.40637,Epithelial cells
5.55409,4.49923,Epithelial cells
6.62146,3.71047,Epithelial cells
7.64734,8.18192,Epithelial cells
7.2832,9.46726,Epithelial cells
8.46024,8.04551,Epithelial cells
7.85007,8.57981,Epithelial cells
8.72764,8.74125,Epithelial cells
9.107,6.34321,Epithelial cells
10.08043,5.77149,Epithelial cells
9.19084,7.70398,Epithelial cells
10.44061,5.2615,Epithelial cells
9.01387,6.91083,Epithelial cells
8.99129,7.41798,Epithelial cells
9.58823,3.64733,Epithelial cells
6.1243,10.27214,Epithelial cells
10.23088,7.84034,Epithelial cells
10.49237,8.51439,Epithelial cells
10.17732,5.41344,Epithelial cells
9.17904,9.60748,Epithelial cells
8.01136,9.97812,Epithelial cells
5.51625,4.5297,Epithelial cells
8.99396,6.16282,Epithelial cells
6.85535,9.87593,Epithelial cells
3.51279,7.95042,Epithelial cells
9.12869,4.82802,Epithelial cells
5.94897,9.6341,Epithelial cells
7.40743,1.12014,Epithelial cells
8.73609,4.94574,Epithelial cells
8.30239,11.47344,Epithelial cells
9.43772,8.75165,Epithelial cells
10.8468,5.4112,Epithelial cells
6.03304,1.52709,Epithelial cells
9.31362,6.19835,Epithelial cells
7.6375,7.74167,Epithelial cells
9.65567,4.34517,Epithelial cells
6.59017,3.68565,Epithelial cells
6.71741,5.6236,Epithelial cells
5.72401,5.09672,Epithelial cells
8.89361,9.32861,Epithelial cells
8.87691,5.64369,Epithelial cells
6.0887,4.58803,Epithelial cells
9.36294,6.48884,Epithelial cells
8.89182,3.66902,Epithelial cells
7.75816,9.90934,Epithelial cells
9.75329,8.50441,Epithelial cells
8.64095,6.18483,Epithelial cells
8.03321,9.73401,Epithelial cells
8.96097,7.62283,Epithelial cells
9.81577,8.63779,Epithelial cells
7.00896,3.27295,Epithelial cells
5.49098,4.4617,Epithelial cells
5.77776,9.6433,Epithelial cells
7.76707,9.84923,Epithelial cells
9.65754,9.11207,Epithelial cells
6.98761,9.89384,Epithelial cells
8.66762,1.46436,Epithelial cells
8.94413,6.41909,Epithelial cells
7.06848,7.31928,Epithelial cells
9.33845,5.55194,Epithelial cells
10.33306,6.0405,Epithelial cells
5.36105,1.80129,Epithelial cells
5.5819,5.62922,Epithelial cells
8.94491,8.73942,Epithelial cells
9.07455,6.24609,Epithelial cells
10.29997,7.48679,Epithelial cells
7.29469,7.05355,Epithelial cells
10.39271,5.03145,Epithelial cells
8.78177,8.342,Epithelial cells
5.8749,8.14646,Epithelial cells
8.5673,4.43116,Epithelial cells
9.1156,4.01192,Epithelial cells
3.99873,9.10145,Epithelial cells
10.03107,8.12663,Epithelial cells
10.10842,4.71061,Epithelial cells
9.36338,2.05758,Epithelial cells
10.12643,7.80863,Epithelial cells
2.92799,17.50005,Epithelial cells
9.11457,5.7398,Epithelial cells
6.40208,2.62208,Epithelial cells
10.07967,8.77708,Epithelial cells
9.11725,4.69678,Epithelial cells
7.12637,8.29625,Epithelial cells
8.3625,8.57678,Epithelial cells
8.81713,9.49398,Epithelial cells
8.49026,2.03629,Epithelial cells
5.70018,10.45345,Epithelial cells
3.69096,8.04713,Epithelial cells
9.81279,5.75052,Epithelial cells
7.40499,8.68051,Epithelial cells
8.44057,8.72937,Epithelial cells
9.73239,5.2233,Epithelial cells
6.68131,0.5276,Epithelial cells
5.65187,9.85907,Epithelial cells
8.9578,7.69641,Epithelial cells
7.94154,6.09499,Epithelial cells
7.01375,9.50799,Epithelial cells
10.57924,5.56419,Epithelial cells
6.6666,7.98715,Epithelial cells
6.04164,9.92535,Epithelial cells
9.2512,8.34068,Epithelial cells
8.09053,9.85765,Epithelial cells
8.53974,6.0277,Epithelial cells
8.35875,8.71879,Epithelial cells
8.08421,5.19478,Epithelial cells
10.09867,6.54042,Epithelial cells
7.96362,6.44109,Epithelial cells
10.41024,8.26306,Epithelial cells
5.1146,2.87187,Epithelial cells
10.29732,7.26717,Epithelial cells
5.02834,4.9283,Epithelial cells
7.55619,4.69345,Epithelial cells
8.75997,7.881,Epithelial cells
9.32202,6.96302,Epithelial cells
8.44143,2.24572,Epithelial cells
5.27161,4.79718,Epithelial cells
10.13753,6.01749,Epithelial cells
9.3388,8.97093,Epithelial cells
6.96193,5.28086,Epithelial cells
8.43849,8.76818,Epithelial cells
8.93521,6.56341,Epithelial cells
9.25233,8.83614,Epithelial cells
8.01907,8.12535,Epithelial cells
6.34597,3.11969,Epithelial cells
8.85486,8.44999,Epithelial cells
9.55987,2.28464,Epithelial cells
7.59196,9.76366,Epithelial cells
7.63017,7.69777,Epithelial cells
8.87554,11.11691,Epithelial cells
8.97999,4.73278,Epithelial cells
9.71561,5.11657,Epithelial cells
5.95302,5.08467,Epithelial cells
8.50713,6.96859,Epithelial cells
9.884,7.49551,Epithelial cells
9.32232,6.94109,Epithelial cells
8.4364,7.64568,Epithelial cells
6.17314,4.54709,Epithelial cells
8.39295,8.8341,Epithelial cells
6.20268,4.14901,Epithelial cells
9.41976,7.72288,Epithelial cells
9.23022,6.07266,Epithelial cells
9.70465,7.0076,Epithelial cells
9.99972,6.84464,Epithelial cells
8.83684,5.55506,Epithelial cells
7.41421,9.65327,Epithelial cells
6.99621,5.62612,Epithelial cells
7.81509,2.33432,Epithelial cells
7.44752,3.65893,Epithelial cells
6.39134,1.53585,Epithelial cells
7.49716,1.70404,Epithelial cells
8.2876,8.87862,Epithelial cells
10.11007,5.10121,Epithelial cells
9.03394,8.27664,Epithelial cells
8.02947,8.04772,Epithelial cells
10.57277,6.20919,Epithelial cells
7.9361,10.62624,Epithelial cells
5.70994,10.83786,Epithelial cells
9.02944,8.33585,Epithelial cells
10.34582,5.04864,Epithelial cells
8.30874,8.89141,Epithelial cells
6.5203,5.94817,Epithelial cells
9.90182,6.39075,Epithelial cells
8.32519,7.35805,Epithelial cells
9.59076,7.29083,Epithelial cells
8.66711,6.90964,Epithelial cells
7.82769,5.32118,Epithelial cells
9.02914,9.13036,Epithelial cells
10.17854,6.18274,Epithelial cells
10.00753,8.67938,Epithelial cells
9.63799,8.53539,Epithelial cells
9.94281,6.13256,Epithelial cells
7.11888,7.76834,Epithelial cells
9.03302,8.59735,Epithelial cells
7.99018,5.46197,Epithelial cells
5.4357,4.95917,Epithelial cells
7.43519,3.91179,Epithelial cells
6.57218,2.15471,Epithelial cells
8.5228,5.46635,Epithelial cells
10.07104,4.44451,Epithelial cells
9.08928,7.63135,Epithelial cells
5.5822,4.36656,Epithelial cells
9.10957,8.40199,Epithelial cells
6.54287,4.9862,Epithelial cells
9.20578,7.08833,Epithelial cells
6.75538,5.00168,Epithelial cells
5.85648,3.68595,Epithelial cells
8.8904,3.46078,Epithelial cells
10.20093,5.729,Epithelial cells
7.27399,8.49095,Epithelial cells
5.44805,2.64838,Epithelial cells
6.82032,3.84869,Epithelial cells
7.81511,7.90753,Epithelial cells
4.90566,6.98197,Epithelial cells
7.25415,8.74189,Epithelial cells
10.14228,5.28968,Epithelial cells
9.65077,8.21938,Epithelial cells
7.38599,8.81041,Epithelial cells
7.15409,4.85993,Epithelial cells
8.48835,4.29007,Epithelial cells
9.32026,6.71266,Epithelial cells
7.09425,2.55629,Epithelial cells
9.4384,7.17098,Epithelial cells
9.11228,8.15239,Epithelial cells
0.19483,16.6103,Epithelial cells
10.22579,5.35182,Epithelial cells
8.84157,4.51303,Epithelial cells
9.56628,3.30513,Epithelial cells
8.85501,9.35694,Epithelial cells
4.71448,4.07161,Epithelial cells
5.98104,9.16071,Epithelial cells
8.378,9.27584,Epithelial cells
10.29937,6.63195,Epithelial cells
9.70531,3.67858,Epithelial cells
8.40953,5.43456,Epithelial cells
6.16213,7.67233,Epithelial cells
7.30691,6.21948,Epithelial cells
4.87859,3.80987,Epithelial cells
9.52412,4.6343,Epithelial cells
8.28796,7.52268,Epithelial cells
10.08665,8.08464,Epithelial cells
4.47125,8.06936,Epithelial cells
6.47503,3.61925,Epithelial cells
7.82743,8.47041,Epithelial cells
6.11344,4.55501,Epithelial cells
5.10543,7.7894,Epithelial cells
9.39572,4.98007,Epithelial cells
7.81648,7.36554,Epithelial cells
9.71033,6.23337,Epithelial cells
7.79859,5.29202,Epithelial cells
7.36809,7.57402,Epithelial cells
6.19381,3.77172,Epithelial cells
9.97834,8.69543,Epithelial cells
8.88213,5.5611,Epithelial cells
7.43117,9.31744,Epithelial cells
8.04477,3.46435,Epithelial cells
8.73064,8.41263,Epithelial cells
2.20763,6.9291,Epithelial cells
10.15026,7.86084,Epithelial cells
8.87195,4.9372,Epithelial cells
9.9964,8.31207,Epithelial cells
9.16861,6.74252,Epithelial cells
7.62823,1.64088,Epithelial cells
9.39555,4.99941,Epithelial cells
5.50098,14.02608,Epithelial cells
8.98198,7.95062,Epithelial cells
8.8997,8.53785,Epithelial cells
7.30727,5.98148,Epithelial cells
5.94069,3.52359,Epithelial cells
6.90506,2.48279,Epithelial cells
8.79348,7.24449,Epithelial cells
7.61653,3.77997,Epithelial cells
7.72907,9.93931,Epithelial cells
6.48909,2.5154,Epithelial cells
10.25125,4.6896,Epithelial cells
8.82791,6.65283,Epithelial cells
8.67151,9.41951,Epithelial cells
8.76017,8.35927,Epithelial cells
3.45796,6.02472,Epithelial cells
3.39961,6.53908,Epithelial cells
3.8674,8.19823,Epithelial cells
9.47113,6.72726,Epithelial cells
6.31878,10.03452,Epithelial cells
10.40142,5.44626,Epithelial cells
8.09496,10.17949,Epithelial cells
7.06451,2.18973,Epithelial cells
10.15381,7.12192,Epithelial cells
9.79186,3.25,Epithelial cells
6.633,7.71757,Epithelial cells
9.17316,9.52278,Epithelial cells
9.57895,8.70148,Epithelial cells
8.63633,8.03287,Epithelial cells
9.03128,3.5725,Epithelial cells
10.26196,6.79701,Epithelial cells
10.53964,7.34172,Epithelial cells
8.34349,9.30638,Epithelial cells
7.28208,7.9818,Epithelial cells
6.04435,9.5452,Epithelial cells
10.17305,4.57825,Epithelial cells
7.745,5.31586,Epithelial cells
9.57789,8.62474,Epithelial cells
5.75305,3.54336,Epithelial cells
7.59741,10.40241,Epithelial cells
8.7447,1.95875,Epithelial cells
9.04746,2.28469,Epithelial cells
8.17033,7.80416,Epithelial cells
9.00446,8.69646,Epithelial cells
7.31726,5.96633,Epithelial cells
6.32265,8.94415,Epithelial cells
8.07796,9.30808,Epithelial cells
10.07008,6.038,Epithelial cells
8.13249,8.47734,Epithelial cells
8.07804,5.47215,Epithelial cells
8.94753,7.55912,Epithelial cells
9.3707,7.58906,Epithelial cells
4.73756,5.0814,Epithelial cells
8.3019,4.53025,Epithelial cells
8.74483,8.95419,Epithelial cells
8.43935,3.89136,Epithelial cells
9.79546,4.63322,Epithelial cells
10.37563,7.845,Epithelial cells
9.62499,7.02301,Epithelial cells
6.09897,8.15954,Epithelial cells
5.8192,4.60751,Epithelial cells
8.66989,5.93733,Epithelial cells
8.63106,10.10003,Epithelial cells
7.20011,8.50933,Epithelial cells
7.02792,9.75391,Epithelial cells
7.93097,3.01784,Epithelial cells
8.04662,6.19388,Epithelial cells
4.16148,8.53653,Epithelial cells
10.6693,6.49753,Epithelial cells
10.17464,4.47001,Epithelial cells
8.95212,7.71842,Epithelial cells
3.91335,7.05395,Epithelial cells
8.19573,3.0911,Epithelial cells
6.05905,5.66009,Epithelial cells
7.9089,7.26042,Epithelial cells
8.61597,6.21082,Epithelial cells
7.58921,4.55276,Epithelial cells
9.37067,9.05916,Epithelial cells
8.9274,6.51605,Epithelial cells
6.43936,9.87075,Epithelial cells
6.35319,7.26357,Epithelial cells
8.42089,5.81335,Epithelial cells
10.59067,5.43419,Epithelial cells
9.20768,5.55141,Epithelial cells
10.00542,3.31155,Epithelial cells
8.08953,9.58033,Epithelial cells
9.07826,4.40393,Epithelial cells
10.41417,5.34534,Epithelial cells
8.41832,8.7114,Epithelial cells
10.39213,6.43057,Epithelial cells
9.54906,7.49707,Epithelial cells
8.0922,8.28646,Epithelial cells
9.05439,5.74136,Epithelial cells
4.25586,8.26286,Epithelial cells
4.99951,3.86429,Epithelial cells
9.88722,8.18272,Epithelial cells
9.55722,8.12877,Epithelial cells
8.38165,9.52889,Epithelial cells
7.67902,4.83992,Epithelial cells
5.30053,10.43046,Epithelial cells
7.21423,7.85882,Epithelial cells
6.86451,1.21665,Epithelial cells
10.46471,6.45091,Epithelial cells
9.02389,8.77256,Epithelial cells
8.79892,7.9419,Epithelial cells
5.51792,8.17471,Epithelial cells
9.56106,8.80381,Epithelial cells
6.59054,8.54069,Epithelial cells
9.28218,4.2061,Epithelial cells
4.69995,6.53009,Epithelial cells
-0.36505,16.89895,Epithelial cells
10.23355,7.30959,Epithelial cells
7.95323,9.23579,Epithelial cells
9.93879,4.29314,Epithelial cells
8.42128,5.46009,Epithelial cells
7.75328,8.39521,Epithelial cells
8.3654,2.58815,Epithelial cells
10.01133,3.11694,Epithelial cells
6.28181,8.68217,Epithelial cells
7.28022,9.80963,Epithelial cells
8.84172,9.19781,Epithelial cells
7.36872,8.8463,Epithelial cells
5.51467,5.56159,Epithelial cells
8.25501,10.12697,Epithelial cells
8.26946,8.65727,Epithelial cells
5.29943,3.27252,Epithelial cells
10.56268,7.07832,Epithelial cells
10.32648,8.63855,Epithelial cells
8.45279,8.84756,Epithelial cells
7.95544,9.92193,Epithelial cells
5.28349,3.55108,Epithelial cells
6.13429,6.62786,Epithelial cells
5.99213,5.0464,Epithelial cells
9.45656,3.36389,Epithelial cells
8.70489,8.24397,Epithelial cells
10.62116,7.06459,Epithelial cells
6.66598,0.75621,Epithelial cells
9.45042,5.04356,Epithelial cells
9.07121,5.84163,Epithelial cells
6.54443,8.23554,Epithelial cells
8.28757,8.30687,Epithelial cells
8.17559,8.60837,Epithelial cells
6.84062,4.91877,Epithelial cells
8.29069,3.19423,Epithelial cells
8.28169,8.65267,Epithelial cells
7.03266,2.86469,Epithelial cells
9.93142,5.09903,Epithelial cells
8.62957,7.71382,Epithelial cells
5.70195,9.89991,Epithelial cells
5.27434,7.06592,Epithelial cells
10.25608,7.61531,Epithelial cells
9.77766,5.25022,Epithelial cells
8.17968,6.13073,Epithelial cells
8.97585,5.42734,Epithelial cells
7.90973,9.626,Epithelial cells
9.5452,3.87373,Epithelial cells
5.35485,2.39379,Epithelial cells
2.83081,6.42454,Epithelial cells
7.14256,4.42031,Epithelial cells
8.81621,4.4863,Epithelial cells
8.71509,8.59969,Epithelial cells
7.733,6.99421,Epithelial cells
9.14487,3.11164,Epithelial cells
10.08004,6.62848,Epithelial cells
6.73803,9.5569,Epithelial cells
9.47084,6.39386,Epithelial cells
9.12826,5.36252,Epithelial cells
8.36025,8.24826,Epithelial cells
6.49504,3.72092,Epithelial cells
6.00149,5.27734,Epithelial cells
8.86326,8.33733,Epithelial cells
9.07577,6.67737,Epithelial cells
8.53238,8.32514,Epithelial cells
9.47914,7.08416,Epithelial cells
9.99778,7.50065,Epithelial cells
7.18214,7.72323,Epithelial cells
9.0247,6.15003,Epithelial cells
8.40318,6.37493,Epithelial cells
8.64411,8.23332,Epithelial cells
2.39661,8.69292,Epithelial cells
9.86921,5.52647,Epithelial cells
6.59567,5.43277,Epithelial cells
6.33842,8.0292,Epithelial cells
10.05566,5.43819,Epithelial cells
6.55793,7.0454,Epithelial cells
9.34365,8.09955,Epithelial cells
8.02275,1.56863,Epithelial cells
6.65086,5.28839,Epithelial cells
8.60316,7.45129,Epithelial cells
3.57334,7.41909,Epithelial cells
6.89113,6.1015,Epithelial cells
7.79302,3.56267,Epithelial cells
6.82721,9.31512,Epithelial cells
8.45404,8.81448,Epithelial cells
9.73463,5.00024,Epithelial cells
9.11916,6.68719,Epithelial cells
10.17185,7.70613,Epithelial cells
-1.11786,16.58423,Epithelial cells
6.45595,2.15746,Epithelial cells
6.37694,9.80755,Epithelial cells
9.3778,7.19777,Epithelial cells
9.88349,7.32309,Epithelial cells
9.44446,9.26226,Epithelial cells
9.95892,4.83845,Epithelial cells
3.40822,7.1989,Epithelial cells
8.67973,8.89252,Epithelial cells
10.45218,5.27978,Epithelial cells
9.78558,8.24732,Epithelial cells
9.61112,6.29126,Epithelial cells
9.75373,6.23925,Epithelial cells
10.59525,7.77468,Epithelial cells
6.85497,5.15661,Epithelial cells
8.34848,9.10329,Epithelial cells
8.88026,6.44274,Epithelial cells
5.14411,5.83435,Epithelial cells
8.05128,7.6454,Epithelial cells
10.48568,7.4903,Epithelial cells
6.10376,5.24506,Epithelial cells
8.66288,6.64106,Epithelial cells
4.33004,6.46073,Epithelial cells
8.43291,5.41022,Epithelial cells
6.9694,2.00656,Epithelial cells
7.79099,6.67238,Epithelial cells
6.25191,3.48471,Epithelial cells
7.74145,3.32811,Epithelial cells
9.25797,6.89598,Epithelial cells
8.11526,4.82155,Epithelial cells
9.75103,8.60538,Epithelial cells
9.11098,1.30883,Epithelial cells
9.70239,7.03078,Epithelial cells
9.32685,4.93531,Epithelial cells
9.8693,5.70218,Epithelial cells
8.97275,4.98177,Epithelial cells
10.20247,8.53881,Epithelial cells
9.47667,8.53899,Epithelial cells
6.354,5.60038,Epithelial cells
6.68075,7.90035,Epithelial cells
6.0862,7.96984,Epithelial cells
9.65479,7.00834,Epithelial cells
9.56404,6.48776,Epithelial cells
3.51815,6.25215,Epithelial cells
10.27334,4.38365,Epithelial cells
8.41946,5.10255,Epithelial cells
6.48149,5.79347,Epithelial cells
7.37955,8.82246,Epithelial cells
7.32456,2.80992,Epithelial cells
8.1692,7.27444,Epithelial cells
6.39972,7.26952,Epithelial cells
8.4427,9.40178,Epithelial cells
9.42628,4.45866,Epithelial cells
8.42246,4.0968,Epithelial cells
7.83731,1.55365,Epithelial cells
8.26204,8.62241,Epithelial cells
8.29498,6.35311,Epithelial cells
6.87167,10.04601,Epithelial cells
9.69938,8.82037,Epithelial cells
9.1832,3.85507,Epithelial cells
8.74866,6.96561,Epithelial cells
9.2153,5.28049,Epithelial cells
7.44455,2.72253,Epithelial cells
8.40129,8.51764,Epithelial cells
6.05978,2.35744,Epithelial cells
8.24223,5.51431,Epithelial cells
-0.81763,14.29839,Epithelial cells
9.54487,9.36145,Epithelial cells
7.09983,0.92282,Epithelial cells
9.76166,5.7699,Epithelial cells
7.02594,4.86154,Epithelial cells
9.52023,5.46737,Epithelial cells
6.46503,7.71385,Epithelial cells
10.57694,6.32678,Epithelial cells
7.61209,5.11557,Epithelial cells
10.01524,8.72574,Epithelial cells
8.92553,10.01484,Epithelial cells
8.80128,6.76478,Epithelial cells
10.50043,6.70528,Epithelial cells
8.09065,10.17394,Epithelial cells
6.31039,7.91942,Epithelial cells
6.75754,9.81791,Epithelial cells
8.04899,7.18802,Epithelial cells
7.63683,4.27046,Epithelial cells
10.16304,4.33617,Epithelial cells
10.09654,4.35764,Epithelial cells
8.31037,6.06208,Epithelial cells
8.83742,5.48555,Epithelial cells
10.34151,5.4461,Epithelial cells
10.05477,8.07536,Epithelial cells
9.97675,3.91014,Epithelial cells
6.376,6.83561,Epithelial cells
9.39072,5.68933,Epithelial cells
9.08058,8.49724,Epithelial cells
8.33668,5.9355,Epithelial cells
9.08612,6.31313,Epithelial cells
9.68051,4.21061,Epithelial cells
8.74106,6.35336,Epithelial cells
7.59248,5.76587,Epithelial cells
10.36338,5.49062,Epithelial cells
7.14812,2.3162,Epithelial cells
8.3616,8.41858,Epithelial cells
9.25548,6.74457,Epithelial cells
5.64678,7.3739,Epithelial cells
8.99662,8.20459,Epithelial cells
9.64069,3.63054,Epithelial cells
